,ocp_jl,ocp_wr,ocp_hd,class_mild,need,placement,ocp_jl_low_los,ocp_jl_total,ocp_wr_low_los,ocp_wr_total,ocp_hd_low_los,ocp_hd_total
2847,,,,1,0,jail,169.0,365.0,88.0,149.0,222.0,377.0
2848,,,,1,0,jail,169.0,365.0,88.0,149.0,222.0,377.0
2849,,,,1,0,jail,169.0,365.0,88.0,149.0,222.0,377.0
2850,,,,1,0,jail,169.0,365.0,88.0,149.0,222.0,377.0
2851,,,,1,0,jail,169.0,365.0,88.0,149.0,222.0,377.0
2852,,,,1,0,home detention,169.0,365.0,88.0,149.0,222.0,377.0
2853,,,,1,0,home detention,169.0,365.0,88.0,149.0,222.0,377.0
2854,,,,0,1,work release,186.0,380.0,83.0,146.0,225.0,370.0
2855,,,,0,0,work release,186.0,380.0,83.0,146.0,225.0,370.0
2856,,,,0,0,work release,186.0,380.0,83.0,146.0,225.0,370.0
2857,,,,1,1,work release,186.0,380.0,83.0,146.0,225.0,370.0
2858,,,,1,1,work release,186.0,380.0,83.0,146.0,225.0,370.0
2859,,,,1,1,work release,186.0,380.0,83.0,146.0,225.0,370.0
2860,,,,1,1,work release,186.0,380.0,83.0,146.0,225.0,370.0
2861,,,,1,1,work release,186.0,380.0,83.0,146.0,225.0,370.0
2862,,,,1,1,work release,186.0,380.0,83.0,146.0,225.0,370.0
2863,,,,1,0,work release,186.0,380.0,83.0,146.0,225.0,370.0
2864,,,,1,0,work release,186.0,380.0,83.0,146.0,225.0,370.0
2865,,,,1,0,work release,186.0,380.0,83.0,146.0,225.0,370.0
2866,,,,1,0,work release,186.0,380.0,83.0,146.0,225.0,370.0
2867,,,,1,0,work release,186.0,380.0,83.0,146.0,225.0,370.0
2868,,,,0,1,jail,180.0,369.0,86.0,160.0,225.0,373.0
2869,,,,0,0,jail,180.0,369.0,86.0,160.0,225.0,373.0
2870,,,,1,1,jail,180.0,369.0,86.0,160.0,225.0,373.0
2871,,,,1,1,home detention,180.0,369.0,86.0,160.0,225.0,373.0
2872,,,,1,1,home detention,180.0,369.0,86.0,160.0,225.0,373.0
2873,,,,1,1,home detention,180.0,369.0,86.0,160.0,225.0,373.0
2874,,,,1,1,home detention,180.0,369.0,86.0,160.0,225.0,373.0
2875,,,,0,1,jail,178.0,371.0,81.0,160.0,216.0,373.0
2876,,,,0,0,jail,178.0,371.0,81.0,160.0,216.0,373.0
2877,,,,1,1,jail,178.0,371.0,81.0,160.0,216.0,373.0
2878,,,,1,1,jail,178.0,371.0,81.0,160.0,216.0,373.0
2879,,,,1,1,home detention,178.0,371.0,81.0,160.0,216.0,373.0
2880,,,,1,1,home detention,178.0,371.0,81.0,160.0,216.0,373.0
2881,,,,1,1,home detention,178.0,371.0,81.0,160.0,216.0,373.0
2882,,,,1,1,home detention,178.0,371.0,81.0,160.0,216.0,373.0
2883,,,,1,1,home detention,178.0,371.0,81.0,160.0,216.0,373.0
2884,,,,1,0,jail,178.0,371.0,81.0,160.0,216.0,373.0
2885,,,,1,0,jail,178.0,371.0,81.0,160.0,216.0,373.0
2886,,,,1,0,jail,178.0,371.0,81.0,160.0,216.0,373.0
2887,,,,1,0,jail,178.0,371.0,81.0,160.0,216.0,373.0
2888,,,,1,0,jail,178.0,371.0,81.0,160.0,216.0,373.0
2889,,,,1,0,jail,178.0,371.0,81.0,160.0,216.0,373.0
2890,,,,1,0,jail,178.0,371.0,81.0,160.0,216.0,373.0
2891,,,,0,1,jail,185.0,372.0,70.0,160.0,218.0,377.0
2892,,,,0,0,jail,185.0,372.0,70.0,160.0,218.0,377.0
2893,,,,1,1,jail,185.0,372.0,70.0,160.0,218.0,377.0
2894,,,,1,1,jail,185.0,372.0,70.0,160.0,218.0,377.0
2895,,,,1,1,home detention,185.0,372.0,70.0,160.0,218.0,377.0
2896,,,,1,1,home detention,185.0,372.0,70.0,160.0,218.0,377.0
2897,,,,1,1,home detention,185.0,372.0,70.0,160.0,218.0,377.0
2898,,,,1,1,home detention,185.0,372.0,70.0,160.0,218.0,377.0
2899,,,,1,0,jail,185.0,372.0,70.0,160.0,218.0,377.0
2900,,,,1,0,jail,185.0,372.0,70.0,160.0,218.0,377.0
2901,,,,1,0,jail,185.0,372.0,70.0,160.0,218.0,377.0
2902,,,,0,1,jail,190.0,380.0,70.0,151.0,214.0,380.0
2903,,,,0,1,home detention,190.0,380.0,70.0,151.0,214.0,380.0
2904,,,,0,1,home detention,190.0,380.0,70.0,151.0,214.0,380.0
2905,,,,0,0,jail,190.0,380.0,70.0,151.0,214.0,380.0
2906,,,,0,0,jail,190.0,380.0,70.0,151.0,214.0,380.0
2907,,,,1,1,home detention,190.0,380.0,70.0,151.0,214.0,380.0
2908,,,,1,1,home detention,190.0,380.0,70.0,151.0,214.0,380.0
2909,,,,1,1,home detention,190.0,380.0,70.0,151.0,214.0,380.0
2910,,,,1,1,home detention,190.0,380.0,70.0,151.0,214.0,380.0
2911,,,,1,0,jail,190.0,380.0,70.0,151.0,214.0,380.0
2912,,,,1,0,home detention,190.0,380.0,70.0,151.0,214.0,380.0
2913,,,,0,1,jail,193.0,374.0,70.0,150.0,217.0,382.0
2914,,,,0,1,jail,193.0,374.0,70.0,150.0,217.0,382.0
2915,,,,0,1,jail,193.0,374.0,70.0,150.0,217.0,382.0
2916,,,,0,1,home detention,193.0,374.0,70.0,150.0,217.0,382.0
2917,,,,0,0,jail,193.0,374.0,70.0,150.0,217.0,382.0
2918,,,,0,0,jail,193.0,374.0,70.0,150.0,217.0,382.0
2919,,,,0,0,jail,193.0,374.0,70.0,150.0,217.0,382.0
2920,,,,0,0,jail,193.0,374.0,70.0,150.0,217.0,382.0
2921,,,,1,1,home detention,193.0,374.0,70.0,150.0,217.0,382.0
2922,,,,1,1,home detention,193.0,374.0,70.0,150.0,217.0,382.0
2923,,,,1,1,home detention,193.0,374.0,70.0,150.0,217.0,382.0
2924,,,,1,0,jail,193.0,374.0,70.0,150.0,217.0,382.0
2925,,,,1,0,jail,193.0,374.0,70.0,150.0,217.0,382.0
2926,,,,1,0,jail,193.0,374.0,70.0,150.0,217.0,382.0
2927,,,,1,0,jail,193.0,374.0,70.0,150.0,217.0,382.0
2928,,,,0,1,jail,201.0,384.0,70.0,150.0,219.0,385.0
2929,,,,0,1,jail,201.0,384.0,70.0,150.0,219.0,385.0
2930,,,,0,0,jail,201.0,384.0,70.0,150.0,219.0,385.0
2931,,,,1,1,jail,201.0,384.0,70.0,150.0,219.0,385.0
2932,,,,1,1,home detention,201.0,384.0,70.0,150.0,219.0,385.0
2933,,,,1,1,home detention,201.0,384.0,70.0,150.0,219.0,385.0
2934,,,,1,1,home detention,201.0,384.0,70.0,150.0,219.0,385.0
2935,,,,1,1,home detention,201.0,384.0,70.0,150.0,219.0,385.0
2936,,,,1,0,jail,201.0,384.0,70.0,150.0,219.0,385.0
2937,,,,1,0,jail,201.0,384.0,70.0,150.0,219.0,385.0
2938,,,,0,1,home detention,205.0,384.0,62.0,150.0,222.0,384.0
2939,,,,0,0,jail,205.0,384.0,62.0,150.0,222.0,384.0
2940,,,,1,1,home detention,205.0,384.0,62.0,150.0,222.0,384.0
2941,,,,1,1,home detention,205.0,384.0,62.0,150.0,222.0,384.0
2942,,,,1,1,home detention,205.0,384.0,62.0,150.0,222.0,384.0
2943,,,,1,1,home detention,205.0,384.0,62.0,150.0,222.0,384.0
2944,,,,1,0,jail,205.0,384.0,62.0,150.0,222.0,384.0
2945,,,,1,0,jail,205.0,384.0,62.0,150.0,222.0,384.0
2946,,,,1,0,jail,205.0,384.0,62.0,150.0,222.0,384.0
2947,,,,1,0,home detention,205.0,384.0,62.0,150.0,222.0,384.0
2948,,,,1,0,home detention,205.0,384.0,62.0,150.0,222.0,384.0
2949,,,,0,1,jail,206.0,377.0,60.0,150.0,223.0,392.0
2950,,,,0,1,jail,206.0,377.0,60.0,150.0,223.0,392.0
2951,,,,0,1,jail,206.0,377.0,60.0,150.0,223.0,392.0
2952,,,,0,0,jail,206.0,377.0,60.0,150.0,223.0,392.0
2953,,,,0,0,jail,206.0,377.0,60.0,150.0,223.0,392.0
2954,,,,1,1,jail,206.0,377.0,60.0,150.0,223.0,392.0
2955,,,,1,1,jail,206.0,377.0,60.0,150.0,223.0,392.0
2956,,,,1,1,jail,206.0,377.0,60.0,150.0,223.0,392.0
2957,,,,1,1,home detention,206.0,377.0,60.0,150.0,223.0,392.0
2958,,,,1,0,jail,206.0,377.0,60.0,150.0,223.0,392.0
2959,,,,1,0,jail,206.0,377.0,60.0,150.0,223.0,392.0
2960,,,,1,0,jail,206.0,377.0,60.0,150.0,223.0,392.0
2961,,,,1,0,jail,206.0,377.0,60.0,150.0,223.0,392.0
2962,,,,1,0,home detention,206.0,377.0,60.0,150.0,223.0,392.0
2963,,,,0,1,jail,212.0,383.0,51.0,150.0,223.0,392.0
2964,,,,0,1,jail,212.0,383.0,51.0,150.0,223.0,392.0
2965,,,,0,1,jail,212.0,383.0,51.0,150.0,223.0,392.0
2966,,,,0,1,jail,212.0,383.0,51.0,150.0,223.0,392.0
2967,,,,0,0,jail,212.0,383.0,51.0,150.0,223.0,392.0
2968,,,,0,0,jail,212.0,383.0,51.0,150.0,223.0,392.0
2969,,,,0,0,jail,212.0,383.0,51.0,150.0,223.0,392.0
2970,,,,1,1,jail,212.0,383.0,51.0,150.0,223.0,392.0
2971,,,,1,1,home detention,212.0,383.0,51.0,150.0,223.0,392.0
2972,,,,1,1,home detention,212.0,383.0,51.0,150.0,223.0,392.0
2973,,,,1,1,home detention,212.0,383.0,51.0,150.0,223.0,392.0
2974,,,,1,0,jail,212.0,383.0,51.0,150.0,223.0,392.0
2975,,,,1,0,jail,212.0,383.0,51.0,150.0,223.0,392.0
2976,,,,1,0,home detention,212.0,383.0,51.0,150.0,223.0,392.0
2977,,,,0,1,work release,219.0,392.0,51.0,146.0,222.0,395.0
2978,,,,0,1,work release,219.0,392.0,51.0,146.0,222.0,395.0
2979,,,,0,0,work release,219.0,392.0,51.0,146.0,222.0,395.0
2980,,,,0,0,work release,219.0,392.0,51.0,146.0,222.0,395.0
2981,,,,1,1,work release,219.0,392.0,51.0,146.0,222.0,395.0
2982,,,,1,1,work release,219.0,392.0,51.0,146.0,222.0,395.0
2983,,,,1,1,work release,219.0,392.0,51.0,146.0,222.0,395.0
2984,,,,1,1,work release,219.0,392.0,51.0,146.0,222.0,395.0
2985,,,,1,0,work release,219.0,392.0,51.0,146.0,222.0,395.0
2986,,,,1,0,work release,219.0,392.0,51.0,146.0,222.0,395.0
2987,,,,1,0,work release,219.0,392.0,51.0,146.0,222.0,395.0
2988,,,,1,0,work release,219.0,392.0,51.0,146.0,222.0,395.0
2989,,,,1,0,work release,219.0,392.0,51.0,146.0,222.0,395.0
2990,,,,0,1,work release,216.0,392.0,60.0,140.0,216.0,391.0
2991,,,,0,0,work release,216.0,392.0,60.0,140.0,216.0,391.0
2992,,,,0,0,work release,216.0,392.0,60.0,140.0,216.0,391.0
2993,,,,1,1,work release,216.0,392.0,60.0,140.0,216.0,391.0
2994,,,,1,0,work release,216.0,392.0,60.0,140.0,216.0,391.0
2995,,,,1,0,work release,216.0,392.0,60.0,140.0,216.0,391.0
2996,,,,1,0,work release,216.0,392.0,60.0,140.0,216.0,391.0
2997,,,,0,1,work release,216.0,395.0,66.0,146.0,213.0,388.0
2998,,,,0,1,work release,216.0,395.0,66.0,146.0,213.0,388.0
2999,,,,0,1,work release,216.0,395.0,66.0,146.0,213.0,388.0
3000,,,,0,0,work release,216.0,395.0,66.0,146.0,213.0,388.0
3001,,,,0,0,work release,216.0,395.0,66.0,146.0,213.0,388.0
3002,,,,0,0,work release,216.0,395.0,66.0,146.0,213.0,388.0
3003,,,,0,0,work release,216.0,395.0,66.0,146.0,213.0,388.0
3004,,,,0,0,work release,216.0,395.0,66.0,146.0,213.0,388.0
3005,,,,1,1,work release,216.0,395.0,66.0,146.0,213.0,388.0
3006,,,,1,1,work release,216.0,395.0,66.0,146.0,213.0,388.0
3007,,,,1,1,work release,216.0,395.0,66.0,146.0,213.0,388.0
3008,,,,1,1,work release,216.0,395.0,66.0,146.0,213.0,388.0
3009,,,,1,1,work release,216.0,395.0,66.0,146.0,213.0,388.0
3010,,,,1,1,work release,216.0,395.0,66.0,146.0,213.0,388.0
3011,,,,1,0,work release,216.0,395.0,66.0,146.0,213.0,388.0
3012,,,,1,0,work release,216.0,395.0,66.0,146.0,213.0,388.0
3013,,,,1,0,work release,216.0,395.0,66.0,146.0,213.0,388.0
3014,,,,0,1,jail,213.0,387.0,84.0,160.0,206.0,385.0
3015,,,,0,1,home detention,213.0,387.0,84.0,160.0,206.0,385.0
3016,,,,0,0,jail,213.0,387.0,84.0,160.0,206.0,385.0
3017,,,,0,0,jail,213.0,387.0,84.0,160.0,206.0,385.0
3018,,,,1,0,jail,213.0,387.0,84.0,160.0,206.0,385.0
3019,,,,1,0,jail,213.0,387.0,84.0,160.0,206.0,385.0
3020,,,,1,0,jail,213.0,387.0,84.0,160.0,206.0,385.0
3021,,,,1,0,home detention,213.0,387.0,84.0,160.0,206.0,385.0
3022,,,,0,1,work release,214.0,387.0,84.0,148.0,203.0,383.0
3023,,,,0,1,work release,214.0,387.0,84.0,148.0,203.0,383.0
3024,,,,1,1,work release,214.0,387.0,84.0,148.0,203.0,383.0
3025,,,,1,1,work release,214.0,387.0,84.0,148.0,203.0,383.0
3026,,,,1,1,work release,214.0,387.0,84.0,148.0,203.0,383.0
3027,,,,1,1,work release,214.0,387.0,84.0,148.0,203.0,383.0
3028,,,,1,0,work release,214.0,387.0,84.0,148.0,203.0,383.0
3029,,,,1,0,work release,214.0,387.0,84.0,148.0,203.0,383.0
3030,,,,1,0,work release,214.0,387.0,84.0,148.0,203.0,383.0
3031,,,,1,0,work release,214.0,387.0,84.0,148.0,203.0,383.0
3032,,,,0,1,jail,209.0,379.0,84.0,158.0,203.0,382.0
3033,,,,0,1,jail,209.0,379.0,84.0,158.0,203.0,382.0
3034,,,,0,1,home detention,209.0,379.0,84.0,158.0,203.0,382.0
3035,,,,0,0,jail,209.0,379.0,84.0,158.0,203.0,382.0
3036,,,,1,1,home detention,209.0,379.0,84.0,158.0,203.0,382.0
3037,,,,1,1,home detention,209.0,379.0,84.0,158.0,203.0,382.0
3038,,,,1,1,home detention,209.0,379.0,84.0,158.0,203.0,382.0
3039,,,,1,1,home detention,209.0,379.0,84.0,158.0,203.0,382.0
3040,,,,1,0,jail,209.0,379.0,84.0,158.0,203.0,382.0
3041,,,,1,0,jail,209.0,379.0,84.0,158.0,203.0,382.0
3042,,,,1,0,jail,209.0,379.0,84.0,158.0,203.0,382.0
3043,,,,1,0,jail,209.0,379.0,84.0,158.0,203.0,382.0
3044,,,,0,1,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3045,,,,0,1,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3046,,,,0,1,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3047,,,,0,0,jail,210.0,378.0,78.0,157.0,203.0,387.0
3048,,,,0,0,jail,210.0,378.0,78.0,157.0,203.0,387.0
3049,,,,0,0,jail,210.0,378.0,78.0,157.0,203.0,387.0
3050,,,,1,1,jail,210.0,378.0,78.0,157.0,203.0,387.0
3051,,,,1,1,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3052,,,,1,1,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3053,,,,1,1,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3054,,,,1,1,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3055,,,,1,1,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3056,,,,1,1,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3057,,,,1,0,jail,210.0,378.0,78.0,157.0,203.0,387.0
3058,,,,1,0,jail,210.0,378.0,78.0,157.0,203.0,387.0
3059,,,,1,0,jail,210.0,378.0,78.0,157.0,203.0,387.0
3060,,,,1,0,jail,210.0,378.0,78.0,157.0,203.0,387.0
3061,,,,1,0,home detention,210.0,378.0,78.0,157.0,203.0,387.0
3062,,,,0,1,jail,217.0,383.0,79.0,152.0,204.0,394.0
3063,,,,0,0,jail,217.0,383.0,79.0,152.0,204.0,394.0
3064,,,,0,0,jail,217.0,383.0,79.0,152.0,204.0,394.0
3065,,,,1,1,home detention,217.0,383.0,79.0,152.0,204.0,394.0
3066,,,,1,1,home detention,217.0,383.0,79.0,152.0,204.0,394.0
3067,,,,1,0,jail,217.0,383.0,79.0,152.0,204.0,394.0
3068,,,,0,1,jail,214.0,374.0,67.0,153.0,204.0,396.0
3069,,,,0,0,jail,214.0,374.0,67.0,153.0,204.0,396.0
3070,,,,0,0,jail,214.0,374.0,67.0,153.0,204.0,396.0
3071,,,,0,0,jail,214.0,374.0,67.0,153.0,204.0,396.0
3072,,,,1,1,jail,214.0,374.0,67.0,153.0,204.0,396.0
3073,,,,1,1,jail,214.0,374.0,67.0,153.0,204.0,396.0
3074,,,,1,1,jail,214.0,374.0,67.0,153.0,204.0,396.0
3075,,,,1,1,home detention,214.0,374.0,67.0,153.0,204.0,396.0
3076,,,,1,1,home detention,214.0,374.0,67.0,153.0,204.0,396.0
3077,,,,1,1,home detention,214.0,374.0,67.0,153.0,204.0,396.0
3078,,,,1,0,jail,214.0,374.0,67.0,153.0,204.0,396.0
3079,,,,1,0,jail,214.0,374.0,67.0,153.0,204.0,396.0
3080,,,,1,0,jail,214.0,374.0,67.0,153.0,204.0,396.0
3081,,,,1,0,home detention,214.0,374.0,67.0,153.0,204.0,396.0
3082,,,,0,1,work release,219.0,380.0,66.0,137.0,209.0,397.0
3083,,,,0,1,work release,219.0,380.0,66.0,137.0,209.0,397.0
3084,,,,0,1,work release,219.0,380.0,66.0,137.0,209.0,397.0
3085,,,,0,1,work release,219.0,380.0,66.0,137.0,209.0,397.0
3086,,,,0,0,work release,219.0,380.0,66.0,137.0,209.0,397.0
3087,,,,1,1,work release,219.0,380.0,66.0,137.0,209.0,397.0
3088,,,,1,0,work release,219.0,380.0,66.0,137.0,209.0,397.0
3089,,,,1,0,work release,219.0,380.0,66.0,137.0,209.0,397.0
3090,,,,1,0,work release,219.0,380.0,66.0,137.0,209.0,397.0
3091,,,,1,0,work release,219.0,380.0,66.0,137.0,209.0,397.0
3092,,,,1,0,work release,219.0,380.0,66.0,137.0,209.0,397.0
3093,,,,1,0,work release,219.0,380.0,66.0,137.0,209.0,397.0
3094,,,,0,1,jail,218.0,375.0,79.0,151.0,202.0,393.0
3095,,,,0,0,jail,218.0,375.0,79.0,151.0,202.0,393.0
3096,,,,0,0,jail,218.0,375.0,79.0,151.0,202.0,393.0
3097,,,,0,0,jail,218.0,375.0,79.0,151.0,202.0,393.0
3098,,,,1,1,jail,218.0,375.0,79.0,151.0,202.0,393.0
3099,,,,1,1,jail,218.0,375.0,79.0,151.0,202.0,393.0
3100,,,,1,1,jail,218.0,375.0,79.0,151.0,202.0,393.0
3101,,,,1,1,jail,218.0,375.0,79.0,151.0,202.0,393.0
3102,,,,1,1,home detention,218.0,375.0,79.0,151.0,202.0,393.0
3103,,,,1,1,home detention,218.0,375.0,79.0,151.0,202.0,393.0
3104,,,,1,1,home detention,218.0,375.0,79.0,151.0,202.0,393.0
3105,,,,1,1,home detention,218.0,375.0,79.0,151.0,202.0,393.0
3106,,,,1,0,jail,218.0,375.0,79.0,151.0,202.0,393.0
3107,,,,1,0,jail,218.0,375.0,79.0,151.0,202.0,393.0
3108,,,,1,0,jail,218.0,375.0,79.0,151.0,202.0,393.0
3109,,,,1,0,jail,218.0,375.0,79.0,151.0,202.0,393.0
3110,,,,0,1,jail,227.0,380.0,79.0,151.0,201.0,393.0
3111,,,,0,1,jail,227.0,380.0,79.0,151.0,201.0,393.0
3112,,,,0,1,home detention,227.0,380.0,79.0,151.0,201.0,393.0
3113,,,,1,1,jail,227.0,380.0,79.0,151.0,201.0,393.0
3114,,,,1,1,jail,227.0,380.0,79.0,151.0,201.0,393.0
3115,,,,1,1,home detention,227.0,380.0,79.0,151.0,201.0,393.0
3116,,,,1,1,home detention,227.0,380.0,79.0,151.0,201.0,393.0
3117,,,,1,0,jail,227.0,380.0,79.0,151.0,201.0,393.0
3118,,,,1,0,jail,227.0,380.0,79.0,151.0,201.0,393.0
3119,,,,1,0,jail,227.0,380.0,79.0,151.0,201.0,393.0
3120,,,,1,0,jail,227.0,380.0,79.0,151.0,201.0,393.0
3121,,,,1,0,home detention,227.0,380.0,79.0,151.0,201.0,393.0
3122,,,,0,1,jail,228.0,381.0,76.0,151.0,203.0,394.0
3123,,,,0,1,jail,228.0,381.0,76.0,151.0,203.0,394.0
3124,,,,0,1,jail,228.0,381.0,76.0,151.0,203.0,394.0
3125,,,,0,1,jail,228.0,381.0,76.0,151.0,203.0,394.0
3126,,,,0,1,jail,228.0,381.0,76.0,151.0,203.0,394.0
3127,,,,0,1,jail,228.0,381.0,76.0,151.0,203.0,394.0
3128,,,,0,1,home detention,228.0,381.0,76.0,151.0,203.0,394.0
3129,,,,0,0,jail,228.0,381.0,76.0,151.0,203.0,394.0
3130,,,,0,0,jail,228.0,381.0,76.0,151.0,203.0,394.0
3131,,,,0,0,jail,228.0,381.0,76.0,151.0,203.0,394.0
3132,,,,0,0,jail,228.0,381.0,76.0,151.0,203.0,394.0
3133,,,,1,1,jail,228.0,381.0,76.0,151.0,203.0,394.0
3134,,,,1,0,jail,228.0,381.0,76.0,151.0,203.0,394.0
3135,,,,1,0,jail,228.0,381.0,76.0,151.0,203.0,394.0
3136,,,,1,0,jail,228.0,381.0,76.0,151.0,203.0,394.0
3137,,,,1,0,jail,228.0,381.0,76.0,151.0,203.0,394.0
3138,,,,1,0,home detention,228.0,381.0,76.0,151.0,203.0,394.0
3139,,,,0,1,jail,237.0,394.0,70.0,151.0,198.0,395.0
3140,,,,0,0,jail,237.0,394.0,70.0,151.0,198.0,395.0
3141,,,,1,1,jail,237.0,394.0,70.0,151.0,198.0,395.0
3142,,,,1,1,jail,237.0,394.0,70.0,151.0,198.0,395.0
3143,,,,1,1,jail,237.0,394.0,70.0,151.0,198.0,395.0
3144,,,,1,1,home detention,237.0,394.0,70.0,151.0,198.0,395.0
3145,,,,1,0,jail,237.0,394.0,70.0,151.0,198.0,395.0
3146,,,,1,0,jail,237.0,394.0,70.0,151.0,198.0,395.0
3147,,,,0,1,jail,242.0,400.0,70.0,151.0,194.0,396.0
3148,,,,0,0,jail,242.0,400.0,70.0,151.0,194.0,396.0
3149,,,,0,0,jail,242.0,400.0,70.0,151.0,194.0,396.0
3150,,,,1,1,jail,242.0,400.0,70.0,151.0,194.0,396.0
3151,,,,1,1,jail,242.0,400.0,70.0,151.0,194.0,396.0
3152,,,,1,1,jail,242.0,400.0,70.0,151.0,194.0,396.0
3153,,,,1,1,jail,242.0,400.0,70.0,151.0,194.0,396.0
3154,,,,1,1,jail,242.0,400.0,70.0,151.0,194.0,396.0
3155,,,,1,1,jail,242.0,400.0,70.0,151.0,194.0,396.0
3156,,,,1,1,home detention,242.0,400.0,70.0,151.0,194.0,396.0
3157,,,,1,1,home detention,242.0,400.0,70.0,151.0,194.0,396.0
3158,,,,1,1,home detention,242.0,400.0,70.0,151.0,194.0,396.0
3159,,,,1,0,home detention,242.0,400.0,70.0,151.0,194.0,396.0
3160,,,,1,0,home detention,242.0,400.0,70.0,151.0,194.0,396.0
3161,,,,0,1,work release,248.0,409.0,59.0,138.0,191.0,401.0
3162,,,,0,0,work release,248.0,409.0,59.0,138.0,191.0,401.0
3163,,,,1,1,work release,248.0,409.0,59.0,138.0,191.0,401.0
3164,,,,1,1,work release,248.0,409.0,59.0,138.0,191.0,401.0
3165,,,,1,1,work release,248.0,409.0,59.0,138.0,191.0,401.0
3166,,,,1,1,work release,248.0,409.0,59.0,138.0,191.0,401.0
3167,,,,1,1,work release,248.0,409.0,59.0,138.0,191.0,401.0
3168,,,,1,0,work release,248.0,409.0,59.0,138.0,191.0,401.0
3169,,,,1,0,work release,248.0,409.0,59.0,138.0,191.0,401.0
3170,,,,0,1,work release,246.0,408.0,68.0,147.0,185.0,395.0
3171,,,,0,0,work release,246.0,408.0,68.0,147.0,185.0,395.0
3172,,,,0,0,work release,246.0,408.0,68.0,147.0,185.0,395.0
3173,,,,1,1,work release,246.0,408.0,68.0,147.0,185.0,395.0
3174,,,,1,0,work release,246.0,408.0,68.0,147.0,185.0,395.0
3175,,,,1,0,work release,246.0,408.0,68.0,147.0,185.0,395.0
3176,,,,0,0,work release,242.0,402.0,74.0,142.0,185.0,394.0
3177,,,,0,0,work release,242.0,402.0,74.0,142.0,185.0,394.0
3178,,,,0,0,work release,242.0,402.0,74.0,142.0,185.0,394.0
3179,,,,1,1,work release,242.0,402.0,74.0,142.0,185.0,394.0
3180,,,,1,1,work release,242.0,402.0,74.0,142.0,185.0,394.0
3181,,,,1,1,work release,242.0,402.0,74.0,142.0,185.0,394.0
3182,,,,1,1,work release,242.0,402.0,74.0,142.0,185.0,394.0
3183,,,,1,1,work release,242.0,402.0,74.0,142.0,185.0,394.0
3184,,,,1,0,work release,242.0,402.0,74.0,142.0,185.0,394.0
3185,,,,1,0,work release,242.0,402.0,74.0,142.0,185.0,394.0
3186,,,,1,0,work release,242.0,402.0,74.0,142.0,185.0,394.0
3187,,,,0,1,work release,238.0,400.0,80.0,148.0,183.0,392.0
3188,,,,0,1,work release,238.0,400.0,80.0,148.0,183.0,392.0
3189,,,,0,0,work release,238.0,400.0,80.0,148.0,183.0,392.0
3190,,,,0,0,work release,238.0,400.0,80.0,148.0,183.0,392.0
3191,,,,1,1,work release,238.0,400.0,80.0,148.0,183.0,392.0
3192,,,,1,1,work release,238.0,400.0,80.0,148.0,183.0,392.0
3193,,,,1,1,work release,238.0,400.0,80.0,148.0,183.0,392.0
3194,,,,1,0,work release,238.0,400.0,80.0,148.0,183.0,392.0
3195,,,,1,0,work release,238.0,400.0,80.0,148.0,183.0,392.0
3196,,,,1,0,work release,238.0,400.0,80.0,148.0,183.0,392.0
3197,,,,1,0,work release,238.0,400.0,80.0,148.0,183.0,392.0
3198,,,,1,0,work release,238.0,400.0,80.0,148.0,183.0,392.0
3199,,,,1,0,work release,238.0,400.0,80.0,148.0,183.0,392.0
3200,,,,0,1,jail,233.0,395.0,91.0,162.0,174.0,385.0
3201,,,,0,1,jail,233.0,395.0,91.0,162.0,174.0,385.0
3202,,,,0,1,jail,233.0,395.0,91.0,162.0,174.0,385.0
3203,,,,0,1,home detention,233.0,395.0,91.0,162.0,174.0,385.0
3204,,,,0,0,jail,233.0,395.0,91.0,162.0,174.0,385.0
3205,,,,0,0,jail,233.0,395.0,91.0,162.0,174.0,385.0
3206,,,,1,1,jail,233.0,395.0,91.0,162.0,174.0,385.0
3207,,,,1,1,jail,233.0,395.0,91.0,162.0,174.0,385.0
3208,,,,1,1,home detention,233.0,395.0,91.0,162.0,174.0,385.0
3209,,,,1,1,home detention,233.0,395.0,91.0,162.0,174.0,385.0
3210,,,,1,1,home detention,233.0,395.0,91.0,162.0,174.0,385.0
3211,,,,1,0,jail,233.0,395.0,91.0,162.0,174.0,385.0
3212,,,,1,0,jail,233.0,395.0,91.0,162.0,174.0,385.0
3213,,,,1,0,jail,233.0,395.0,91.0,162.0,174.0,385.0
3214,,,,1,0,jail,233.0,395.0,91.0,162.0,174.0,385.0
3215,,,,1,0,jail,233.0,395.0,91.0,162.0,174.0,385.0
3216,,,,1,0,home detention,233.0,395.0,91.0,162.0,174.0,385.0
3217,,,,1,0,home detention,233.0,395.0,91.0,162.0,174.0,385.0
3218,,,,0,0,jail,241.0,397.0,83.0,162.0,180.0,386.0
3219,,,,1,1,jail,241.0,397.0,83.0,162.0,180.0,386.0
